Unnamed: 0,Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
967,Mardi Gras Murder,"Cajun Country Mystery Series, Book 4",Ellen Byron,https://www.audible.com/pd/Mardi-Gras-Murder-Audiobook/1630157589?qid=1635711659&sr=1-71&ref=a_special-p_c3_lProduct_2_21&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61kekqbxnSL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/37854421-mardi-gras-murder?from_search=true&from_srp=true&qid=5FDzMzEEJN&rank=1,,4.13,978
968,The Whole Art of Detection,Lost Mysteries of Sherlock Holmes,Lyndsay Faye,https://www.audible.com/pd/The-Whole-Art-of-Detection-Audiobook/B06W2HB77S?qid=1635711659&sr=1-72&ref=a_special-p_c3_lProduct_2_22&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61IT7lKnmpL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/30622624-the-whole-art-of-detection?from_search=true&from_srp=true&qid=ejuIC0oXCP&rank=1,,4.08,1533
969,Big Sky,,Kate Atkinson,https://www.audible.com/pd/Big-Sky-Audiobook/1549120697?qid=1635711659&sr=1-73&ref=a_special-p_c3_lProduct_2_23&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51H6qZxWzBL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/43107933-big-sky?from_search=true&from_srp=true&qid=9pS1RuzHpP&rank=1,,3.92,24463
970,Eliza Starts a Rumor,,Jane L. Rosen,https://www.audible.com/pd/Eliza-Starts-a-Rumor-Audiobook/0593213726?qid=1635711659&sr=1-74&ref=a_special-p_c3_lProduct_2_24&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61cPA0dHluL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/52629521-eliza-starts-a-rumor?from_search=true&from_srp=true&qid=c2XFAPMfF5&rank=1,,3.89,5934
971,Fortune Favors the Dead,A Novel,Stephen Spotswood,https://www.audible.com/pd/Fortune-Favors-the-Dead-Audiobook/0593293258?qid=1635711659&sr=1-75&ref=a_special-p_c3_lProduct_2_25&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51o0p2PvwDL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/50666983-fortune-favors-the-dead?from_search=true&from_srp=true&qid=EXD9z8PHNl&rank=1,,4.03,2247
972,The Breakers,"A Sharon McCone Mystery, Book 34",Marcia Muller,https://www.audible.com/pd/The-Breakers-Audiobook/B07FKM7GHN?qid=1635711659&sr=1-76&ref=a_special-p_c3_lProduct_2_26&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61d1WcOb7mL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/36547461-the-breakers?from_search=true&from_srp=true&qid=s8WjI2uF8p&rank=1,,3.64,1175
973,Precious and Grace,"No. 1 Ladies' Detective Agency, Book 17",Alexander McCall Smith,https://www.audible.com/pd/Precious-and-Grace-Audiobook/B01K254152?qid=1635711659&sr=1-77&ref=a_special-p_c3_lProduct_2_27&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51C0Dx5CmfL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/28588087-precious-and-grace?from_search=true&from_srp=true&qid=Bt85m4GieW&rank=1,,4.09,10554
974,Dressed to Kilt,"Scottish Highlands Mystery Series, Book 3",Hannah Reed,https://www.audible.com/pd/Dressed-to-Kilt-Audiobook/B07D9QBHW1?qid=1635711659&sr=1-78&ref=a_special-p_c3_lProduct_2_28&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61VB2MjSMaL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/27177383-dressed-to-kilt?from_search=true&from_srp=true&qid=VfczSPIHUs&rank=1,,4.12,923
975,The Missing Wife,,Sheila O'Flanagan,https://www.audible.com/pd/The-Missing-Wife-Audiobook/B079F5S68G?qid=1635711659&sr=1-79&ref=a_special-p_c3_lProduct_2_29&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61N+K5KVoPL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/26699583-the-missing-wife?from_search=true&from_srp=true&qid=u1OoltHrxJ&rank=2,,3.9,6982
976,Design for Murder,"A Death on Demand Mystery, Book 2",Carolyn G. Hart,https://www.audible.com/pd/Design-for-Murder-Audiobook/B00818FDNW?qid=1635711659&sr=1-80&ref=a_special-p_c3_lProduct_2_30&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51LBbF7cwgL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/640129.Design_for_Murder?from_search=true&from_srp=true&qid=HDuYflUYBS&rank=1,,3.79,2375
977,What My Sister Knew,,Nina Laurin,https://www.audible.com/pd/What-My-Sister-Knew-Audiobook/B07DK2W7P9?qid=1635711659&sr=1-81&ref=a_special-p_c3_lProduct_2_31&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61BawhrC6OL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/36342495-what-my-sister-knew?from_search=true&from_srp=true&qid=Ft2V87OLmr&rank=1,,3.52,2193
978,Golden State,,Ben Winters,https://www.audible.com/pd/Golden-State-Audiobook/B07MKDLVS2?qid=1635711659&sr=1-82&ref=a_special-p_c3_lProduct_2_32&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61PgN2lOruL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/39599913-golden-state?from_search=true&from_srp=true&qid=JdQeTvSn2O&rank=1,,3.49,6532
979,A River in the Sky,"The Amelia Peabody Series, Book 19",Elizabeth Peters,https://www.audible.com/pd/A-River-in-the-Sky-Audiobook/B003DO2URQ?qid=1635711659&sr=1-83&ref=a_special-p_c3_lProduct_2_33&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51nR5ygmElL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/6571644-a-river-in-the-sky?from_search=true&from_srp=true&qid=HsmaTnhFZu&rank=1,,3.99,6597
980,Sour Apples,An Orchard Mystery,Sheila Connolly,https://www.audible.com/pd/Sour-Apples-Audiobook/B00LW3L4A4?qid=1635711659&sr=1-84&ref=a_special-p_c3_lProduct_2_34&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61IZ-2pAhrL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/13087850-sour-apples?from_search=true&from_srp=true&qid=YJsIkBjb66&rank=1,,3.92,1238
981,Marion Lane and the Midnight Murder,A Novel,T. A. Willberg,https://www.audible.com/pd/Marion-Lane-and-the-Midnight-Murder-Audiobook/1488210284?qid=1635711659&sr=1-85&ref=a_special-p_c3_lProduct_2_35&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51M5nL+u2aL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/49374508-marion-lane-and-the-midnight-murder?from_search=true&from_srp=true&qid=wlG6IjXpyL&rank=1,,3.41,1938
982,Red Delicious Death,An Orchard Mystery,Sheila Connolly,https://www.audible.com/pd/Red-Delicious-Death-Audiobook/B00LW5JYYA?qid=1635711659&sr=1-86&ref=a_special-p_c3_lProduct_2_36&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61OHW2zL+TL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/7100519-red-delicious-death?from_search=true&from_srp=true&qid=GO3vid8Atc&rank=1,,3.91,1888
983,No Crones About It,"A Spell's Angels Cozy Mystery, Book 2",Amanda M. Lee,https://www.audible.com/pd/No-Crones-About-It-Audiobook/B07WV7PNMV?qid=1635711659&sr=1-87&ref=a_special-p_c3_lProduct_2_37&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51FpHLmqWFL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/46160475-no-crones-about-it?from_search=true&from_srp=true&qid=mKWPBN3rVE&rank=1,,4.57,1682
984,Jane and the Man of the Cloth,"Being the Second Jane Austen Mystery (Being a Jane Austen Mystery, Book 2)",Stephanie Barron,https://www.audible.com/pd/Jane-and-the-Man-of-the-Cloth-Audiobook/0593342801?qid=1635711659&sr=1-88&ref=a_special-p_c3_lProduct_2_38&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/41uYT+nB2uL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/31680.Jane_and_the_Man_of_the_Cloth?from_search=true&from_srp=true&qid=RzO7r65pW9&rank=1,,3.86,3317
985,Hiss of Death,A Mrs. Murphy Mystery,"Rita Mae Brown, Sneaky Pie Brown",https://www.audible.com/pd/Hiss-of-Death-Audiobook/B004VT7IHO?qid=1635711659&sr=1-89&ref=a_special-p_c3_lProduct_2_39&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/517lWX--H1L._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/10483480-hiss-of-death?from_search=true&from_srp=true&qid=qq7PWHYEBT&rank=1,,3.7,1969
986,The Woman in the Water,Charles Lenox Mysteries,Charles Finch,https://www.audible.com/pd/The-Woman-in-the-Water-Audiobook/B079K5P9KP?qid=1635711659&sr=1-90&ref=a_special-p_c3_lProduct_2_40&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61kJXrm30FL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/34953108-the-woman-in-the-water?from_search=true&from_srp=true&qid=DuJZS9w9CQ&rank=1,,4.04,4173
987,A Breath of Witchy Air,A Wicked Witches of the Midwest Mystery,Amanda M. Lee,https://www.audible.com/pd/A-Breath-of-Witchy-Air-Audiobook/B07CZPH9J5?qid=1635711659&sr=1-91&ref=a_special-p_c3_lProduct_2_41&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51HpX80GEfL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/40009990-a-breath-of-witchy-air?from_search=true&from_srp=true&qid=kl7Qk2lbg0&rank=1,,4.5,2505
988,So This Is Christmas,"The Adrien English Mysteries, Book 7",Josh Lanyon,https://www.audible.com/pd/So-This-Is-Christmas-Audiobook/B077Y27Y58?qid=1635711659&sr=1-92&ref=a_special-p_c3_lProduct_2_42&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51wzirm2bXL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/31421768-so-this-is-christmas?from_search=true&from_srp=true&qid=1Y0UCdAssW&rank=1,,4.41,2310
989,Murder Is a Must,"A First Edition Library Mystery, Book 2",Marty Wingate,https://www.audible.com/pd/Murder-Is-a-Must-Audiobook/0593340310?qid=1635711659&sr=1-93&ref=a_special-p_c3_lProduct_2_43&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/518SX1Y6ZVL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/50482959-murder-is-a-must?from_search=true&from_srp=true&qid=O10THg9lkl&rank=1,,3.82,467
990,Deadly Forecast,"Psychic Eye Mysteries, Book 11",Victoria Laurie,https://www.audible.com/pd/Deadly-Forecast-Audiobook/B00DNDADTO?qid=1635711659&sr=1-95&ref=a_special-p_c3_lProduct_2_45&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51sqA47RAcL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/15810848-deadly-forecast?from_search=true&from_srp=true&qid=Gqy4YPBq1B&rank=1,,4.22,3071
991,Moonshine & Magic,"A Southern Charms Cozy Mystery, Book 1",Bella Falls,https://www.audible.com/pd/Moonshine-Magic-Audiobook/B07F6QBTLS?qid=1635711659&sr=1-96&ref=a_special-p_c3_lProduct_2_46&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51CwKDosM7L._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/37848880-moonshine-magic?from_search=true&from_srp=true&qid=dp1gP7pgUU&rank=6,,4.2,1829
992,Fried Chicken & Fangs,"A Southern Charms Cozy Mystery, Book 2",Bella Falls,https://www.audible.com/pd/Fried-Chicken-Fangs-Audiobook/1977385087?qid=1635711659&sr=1-97&ref=a_special-p_c3_lProduct_2_47&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51AkS+gIzQL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/38305801-fried-chicken-fangs?from_search=true&from_srp=true&qid=0D4brLNepO&rank=3,,4.31,1117
993,The Gilded Shroud,"Lady Fan Mystery Series, Book 1",Elizabeth Bailey,https://www.audible.com/pd/The-Gilded-Shroud-Audiobook/197733704X?qid=1635711659&sr=1-98&ref=a_special-p_c3_lProduct_2_48&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51kvzCpPxhL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/39691113-the-gilded-shroud?from_search=true&from_srp=true&qid=F98GF59lGu&rank=1,,3.86,2314
994,One Tequila,"Althea Rose Series, Book 1",Tricia O'Malley,https://www.audible.com/pd/One-Tequila-Audiobook/B077VTFZ9N?qid=1635711659&sr=1-99&ref=a_special-p_c3_lProduct_2_49&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/61Lzm4ath6L._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/40792101-one-tequila?from_search=true&from_srp=true&qid=lg1M15LRU6&rank=1,,4.1,8155
995,Mortal Arts,"Lady Darby, Book 2",Anna Lee Huber,https://www.audible.com/pd/Mortal-Arts-Audiobook/B00NMWPGK2?qid=1635711659&sr=1-100&ref=a_special-p_c3_lProduct_2_50&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=SKJWFV3YNRH2J4W46X7H,https://m.media-amazon.com/images/I/51TSWT+iZlL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/17165593-mortal-arts?from_search=true&from_srp=true&qid=MAoKSfzDEI&rank=1,,3.99,8638
996,Double Mint,Davis Way Crime Caper Series #4,Gretchen Archer,https://www.audible.com/pd/Double-Mint-Audiobook/B01BYWRHEO?qid=1635711668&sr=1-101&ref=a_special-p_c3_lProduct_3_1&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51-z9JhGevL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/25556614-double-mint?from_search=true&from_srp=true&qid=LD1Ox2jIsT&rank=1,,4.36,1034
997,Paws and Effect,"Magical Cats Series, Book 8",Sofie Kelly,https://www.audible.com/pd/Paws-and-Effect-Audiobook/B01LWZ83HA?qid=1635711668&sr=1-102&ref=a_special-p_c3_lProduct_3_2&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/61dzOHI3FUL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/28504510-paws-and-effect?from_search=true&from_srp=true&qid=8pBZEjaIse&rank=1,,4.25,1827
998,Wedding Cake Murder,"Hannah Swensen, Book 19",Joanne Fluke,https://www.audible.com/pd/Wedding-Cake-Murder-Audiobook/B01B6UUMTG?qid=1635711668&sr=1-103&ref=a_special-p_c3_lProduct_3_3&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51335R1meOL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/25621455-wedding-cake-murder?from_search=true&from_srp=true&qid=48gJRm8FmR&rank=1,,3.62,8180
999,Killer Content,"A Brooklyn Murder Mystery, Book 1",Olivia Blacke,https://www.audible.com/pd/Killer-Content-Audiobook/0593347366?qid=1635711668&sr=1-104&ref=a_special-p_c3_lProduct_3_4&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/41V-rzwM+DL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/53340642-killer-content?from_search=true&from_srp=true&qid=GeUMAF7s5j&rank=1,,3.28,936
1000,"Knit One, Kill Two","A Knitting Mystery, Book 1",Maggie Sefton,https://www.audible.com/pd/Knit-One-Kill-Two-Audiobook/B003X3YXH2?qid=1635711668&sr=1-105&ref=a_special-p_c3_lProduct_3_5&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51xnwVsvTHL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/90187.Knit_One_Kill_Two?from_search=true&from_srp=true&qid=LV5vzjhdfE&rank=1,,3.57,6795
1001,The War Widow,"Billie Walker Mystery Series, Book 1",Tara Moss,https://www.audible.com/pd/The-War-Widow-Audiobook/0593285840?qid=1635711668&sr=1-107&ref=a_special-p_c3_lProduct_3_7&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/41Q5Lr0bRwL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/48806818-the-war-widow?from_search=true&from_srp=true&qid=oZztkpKpmt&rank=1,,3.74,1979
1002,First Impressions,"A Novel of Old Books, Unexpected Love, and Jane Austen",Charlie Lovett,https://www.audible.com/pd/First-Impressions-Audiobook/B00M8U0OZQ?qid=1635711668&sr=1-108&ref=a_special-p_c3_lProduct_3_8&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/61oGbBx5g5L._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/6352576-first-impressions?from_search=true&from_srp=true&qid=KwTxqwpwOR&rank=1,,3.64,5922
1003,Kneaded to Death,,Winnie Archer,https://www.audible.com/pd/Kneaded-to-Death-Audiobook/1974952002?qid=1635711668&sr=1-109&ref=a_special-p_c3_lProduct_3_9&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/61UthEUnmNL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/30324816-kneaded-to-death?from_search=true&from_srp=true&qid=LOMeLGBDuE&rank=1,,3.83,943
1004,Bedeviled Eggs,,Laura Childs,https://www.audible.com/pd/Bedeviled-Eggs-Audiobook/1974967131?qid=1635711668&sr=1-110&ref=a_special-p_c3_lProduct_3_10&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/61JFjSQTyJL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/7848427-bedeviled-eggs?from_search=true&from_srp=true&qid=6Bk7u0hwZL&rank=1,,3.85,1442
1005,A Brazen Curiosity: A Regency Cozy,"Beatrice Hyde-Clare Mysteries, Book 1",Lynn Messina,https://www.audible.com/pd/A-Brazen-Curiosity-A-Regency-Cozy-Audiobook/B07KJSPB3W?qid=1635711668&sr=1-111&ref=a_special-p_c3_lProduct_3_11&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/61yVLxOWu0L._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/41061519-a-brazen-curiosity?from_search=true&from_srp=true&qid=Gf2GFd43CH&rank=1,,4.01,3414
1006,Every Crooked Nanny,"A Callahan Garrity Mystery, Book 1",Mary Kay Andrews,https://www.audible.com/pd/Every-Crooked-Nanny-Audiobook/B00B9DTXF0?qid=1635711668&sr=1-112&ref=a_special-p_c3_lProduct_3_12&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51jkT2VdUgL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/688355.Every_Crooked_Nanny?from_search=true&from_srp=true&qid=4s3U9UnZiN&rank=1,,3.68,6276
1007,The Drowned Village,,Kathleen McGurl,https://www.audible.com/pd/The-Drowned-Village-Audiobook/0008274495?qid=1635711668&sr=1-113&ref=a_special-p_c3_lProduct_3_13&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51UZNyImvaL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/38742442-the-drowned-village?from_search=true&from_srp=true&qid=L3wQrKvazl&rank=1,,4.21,1751
1008,Cookies and Clairvoyance,"Magical Bakery Mystery Series, Book 8",Bailey Cates,https://www.audible.com/pd/Cookies-and-Clairvoyance-Audiobook/1541474791?qid=1635711668&sr=1-114&ref=a_special-p_c3_lProduct_3_14&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51MH2KZEAEL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/43196001-cookies-and-clairvoyance?from_search=true&from_srp=true&qid=2jEJ2ArVug&rank=1,,4.16,1497
1009,The Deathly Portent,"Lady Fan Mystery Series, Book 2",Elizabeth Bailey,https://www.audible.com/pd/The-Deathly-Portent-Audiobook/1977337058?qid=1635711668&sr=1-115&ref=a_special-p_c3_lProduct_3_15&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51yYJHIKmnL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/40590026-the-deathly-portent?from_search=true&from_srp=true&qid=SnwaQAxLWp&rank=1,,3.86,1194
1010,The Cat Who Dropped a Bombshell,,Lilian Jackson Braun,https://www.audible.com/pd/The-Cat-Who-Dropped-a-Bombshell-Audiobook/B0036IHDCG?qid=1635711668&sr=1-116&ref=a_special-p_c3_lProduct_3_16&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51F+s+msHRL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/72819.The_Cat_Who_Dropped_a_Bombshell?from_search=true&from_srp=true&qid=81FVZ4Unl2&rank=1,,3.68,5188
1011,The Hexorcist,"A Supernatural Speakeasy Cozy Mystery, Book 1",Lily Harper Hart,https://www.audible.com/pd/The-Hexorcist-Audiobook/B081K8CSP4?qid=1635711668&sr=1-117&ref=a_special-p_c3_lProduct_3_17&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/61FP0psjTUL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/50795228-the-hexorcist?from_search=true&from_srp=true&qid=jflfcQdxWf&rank=1,,4.41,1604
1012,Classified as Murder,,Miranda James,https://www.audible.com/pd/Classified-as-Murder-Audiobook/B00IMI7QH2?qid=1635711668&sr=1-118&ref=a_special-p_c3_lProduct_3_18&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51D3RT10tSL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/9692681-classified-as-murder?from_search=true&from_srp=true&qid=pvSod1IVIc&rank=1,,4.08,4263
1013,A Study in Death,Lady Darby Mystery Series #4,Anna Lee Huber,https://www.audible.com/pd/A-Study-in-Death-Audiobook/B0155HMSYI?qid=1635711668&sr=1-119&ref=a_special-p_c3_lProduct_3_19&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/512rd0-cECL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/23398824-a-study-in-death?from_search=true&from_srp=true&qid=zoccGNDZwh&rank=1,,4.09,6134
1014,The Sans Pareil Mystery,"The Detective Lavender Mysteries, Book 2",Karen Charlton,https://www.audible.com/pd/The-Sans-Pareil-Mystery-Audiobook/B015ERMATC?qid=1635711668&sr=1-120&ref=a_special-p_c3_lProduct_3_20&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/51txhkEgiQL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/25791260-the-sans-pareil-mystery?from_search=true&from_srp=true&qid=SbZ4UEBdyx&rank=1,,4.2,5755
1015,Death Distilled,A Whisky Business Mystery,Melinda Mullet,https://www.audible.com/pd/Death-Distilled-Audiobook/B0758J7R1G?qid=1635711668&sr=1-121&ref=a_special-p_c3_lProduct_3_21&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=Y6Z0T62R73F56PD6P6J7,https://m.media-amazon.com/images/I/61ZxvwQiczL._SL500_.jpg,Recently Added,https://www.goodreads.com/book/show/34101961-death-distilled?from_search=true&from_srp=true&qid=Zh5dZCGDG3&rank=1,,4.0,663
