Unnamed: 0,Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
622,The Long Run,One Man's Attempt to Regain his Athletic Career-and His Life-by Running the New York City Marathon,"Matthew Long, Charles Butler",https://www.audible.com/pd/The-Long-Run-Audiobook/B00478I0TE?ref=a_ep_eureka_c10_lProduct_1_46&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=EFKY1MT72ZRJR0YHXCTQ,https://m.media-amazon.com/images/I/51OAvO+xVoL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/9456028-the-long-run?from_search=true&from_srp=true&qid=LSEG0JMJG5&rank=1,https://www.amazon.com/The-Long-Run-audiobook/dp/B0047GCS5I/ref=sr_1_1?dchild=1&keywords=The+Long+Run+Matthew+Long%2C+Charles+Butler&qid=1631654302&s=audible&sr=1-1&tag=listenerslist-20,4.13,3192
623,Being Heumann,An Unrepentant Memoir of a Disability Rights Activist,"Judith Heumann, Kristen Joiner",https://www.audible.com/pd/Being-Heumann-Audiobook/0807094285?ref=a_ep_eureka_c10_lProduct_1_47&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=EFKY1MT72ZRJR0YHXCTQ,https://m.media-amazon.com/images/I/51WM5w+QXBL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/46184567-being-heumann?from_search=true&from_srp=true&qid=Z3PHrEoV5r&rank=1,https://www.amazon.com/Being-Heumann-Unrepentant-Disability-Activist/dp/B08129N3J2/ref=sr_1_1?dchild=1&keywords=Being+Heumann+Judith+Heumann%2C+Kristen+Joiner&qid=1631654304&s=audible&sr=1-1&tag=listenerslist-20,4.5,1673
624,A Jane Austen Education,"How Six Novels Taught Me About Love, Friendship, and the Things That Really Matter",William Deresiewicz,https://www.audible.com/pd/A-Jane-Austen-Education-Audiobook/B004XJDFHY?ref=a_ep_eureka_c10_lProduct_1_48&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=EFKY1MT72ZRJR0YHXCTQ,https://m.media-amazon.com/images/I/51nC1JrQF7L._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/9859183-a-jane-austen-education?from_search=true&from_srp=true&qid=cpuDsjfbYl&rank=1,https://www.amazon.com/A-Jane-Austen-Education-audiobook/dp/B004YEJRHK/ref=sr_1_1?dchild=1&keywords=A+Jane+Austen+Education+William+Deresiewicz&qid=1631654307&s=audible&sr=1-1&tag=listenerslist-20,3.83,3680
625,I Am Dynamite!,A Life of Nietzsche,Sue Prideaux,https://www.audible.com/pd/I-Am-Dynamite-Audiobook/1984827286?ref=a_ep_eureka_c10_lProduct_1_49&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=EFKY1MT72ZRJR0YHXCTQ,https://m.media-amazon.com/images/I/31iUbpMLa4L._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/37707826-i-am-dynamite?from_search=true&from_srp=true&qid=C6sw2bbtdQ&rank=1,https://www.amazon.com/I-Am-Dynamite-Sue-Prideaux-audiobook/dp/B07JN9PQH1/ref=sr_1_1?dchild=1&keywords=I+Am+Dynamite%21+Sue+Prideaux&qid=1631654309&s=audible&sr=1-1&tag=listenerslist-20,4.31,1615
626,White Tears/Brown Scars,How White Feminism Betrays Women of Color,Ruby Hamad,https://www.audible.com/pd/White-Tears-Brown-Scars-Audiobook/0593399412?ref=a_ep_eureka_c10_lProduct_1_50&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=EFKY1MT72ZRJR0YHXCTQ,https://m.media-amazon.com/images/I/41mgMHSbIxL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/53260224-white-tears-brown-scars?from_search=true&from_srp=true&qid=wfyFWMO3nC&rank=1,https://www.amazon.com/White-Tears-Brown-Scars-Feminism/dp/B08DL92FZX/ref=sr_1_1?dchild=1&keywords=White+Tears%2FBrown+Scars+Ruby+Hamad&qid=1631654312&s=audible&sr=1-1&tag=listenerslist-20,4.59,3088
627,The Mockingbird Next Door,Life with Harper Lee,Marja Mills,https://www.audible.com/pd/The-Mockingbird-Next-Door-Audiobook/B00L844HZ6?ref=a_ep_eureka_c10_lProduct_2_1&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/61NyC5h-puL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/18693728-the-mockingbird-next-door?from_search=true&from_srp=true&qid=xJJ54rkOcn&rank=1,https://www.amazon.com/Mockingbird-Next-Door-Life-Harper/dp/B00L83I7B2/ref=sr_1_1?dchild=1&keywords=The+Mockingbird+Next+Door+Marja+Mills&qid=1631654315&s=audible&sr=1-1&tag=listenerslist-20,3.43,7408
628,Life Is a Marathon,A Memoir of Love and Endurance,Matt Fitzgerald,https://www.audible.com/pd/Life-Is-a-Marathon-Audiobook/1549175408?ref=a_ep_eureka_c10_lProduct_2_2&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51ne7Cc6BDL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/40697108-life-is-a-marathon?from_search=true&from_srp=true&qid=RG8cMY5zhS&rank=1,https://www.amazon.com/Life-Is-Marathon-Matt-Fitzgerald-audiobook/dp/B07PH41GF8/ref=sr_1_1?dchild=1&keywords=Life+Is+a+Marathon+Matt+Fitzgerald&qid=1631654317&s=audible&sr=1-1&tag=listenerslist-20,3.82,499
629,Listen to This,,Alex Ross,https://www.audible.com/pd/Listen-to-This-Audiobook/B004552WM0?ref=a_ep_eureka_c10_lProduct_2_3&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/41DWQadGYyL._SL500_.jpg,"Bios & Memoirs, $7 Titles",https://www.goodreads.com/book/show/7962206-listen-to-this?from_search=true&from_srp=true&qid=FIMGdC9MS9&rank=1,https://www.amazon.com/Listen-to-This-Alex-Ross-audiobook/dp/B0045BQQMQ/ref=sr_1_1?dchild=1&keywords=Listen+to+This+Alex+Ross&qid=1631654320&s=audible&sr=1-1&tag=listenerslist-20,3.95,2571
630,Nomad,From Islam to America,Ayaan Hirsi Ali,https://www.audible.com/pd/Nomad-Audiobook/B003IXHV6M?ref=a_ep_eureka_c10_lProduct_2_4&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/513tWuMeiWL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/6663818-nomad?from_search=true&from_srp=true&qid=oek0TpFAh0&rank=1,https://www.amazon.com/Nomad-Ayaan-Hirsi-Ali-audiobook/dp/B003MY7RC0/ref=sr_1_1?dchild=1&keywords=Nomad+Ayaan+Hirsi+Ali&qid=1631654322&s=audible&sr=1-1&tag=listenerslist-20,3.94,5030
631,The Girl Who Escaped ISIS,This Is My Story,"Farida Khalaf, Andrea C. Hoffmann",https://www.audible.com/pd/The-Girl-Who-Escaped-ISIS-Audiobook/B01HZXWGXI?ref=a_ep_eureka_c10_lProduct_2_5&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51VThBo-ysL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/32491711-the-girl-who-escaped-isis?from_search=true&from_srp=true&qid=Kn5IKwg1vr&rank=1,https://www.amazon.com/The-Girl-Who-Escaped-ISIS-audiobook/dp/B01HZXWPB6/ref=sr_1_1?dchild=1&keywords=The+Girl+Who+Escaped+ISIS+Farida+Khalaf%2C+Andrea+C.+Hoffmann&qid=1631654324&s=audible&sr=1-1&tag=listenerslist-20,4.38,4134
632,Black Is the Body,"Stories from My Grandmother's Time, My Mother's Time, and Mine",Emily Bernard,https://www.audible.com/pd/Black-Is-the-Body-Audiobook/B07MNHSW1M?ref=a_ep_eureka_c10_lProduct_2_6&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/41ebmTS2dCL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/40163296-black-is-the-body?from_search=true&from_srp=true&qid=GyoWGeQ8xS&rank=1,https://www.amazon.com/Black-Is-Body-Emily-Bernard-audiobook/dp/B07MKDFYPX/ref=sr_1_1?dchild=1&keywords=Black+Is+the+Body+Emily+Bernard&qid=1631654327&s=audible&sr=1-1&tag=listenerslist-20,4.1,2342
633,Reading with Patrick,"A Teacher, a Student, and a Life-Changing Friendship",Michelle Kuo,https://www.audible.com/pd/Reading-with-Patrick-Audiobook/B071W2HPH7?ref=a_ep_eureka_c10_lProduct_2_7&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/41St0ocSyJL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/30900796-reading-with-patrick?from_search=true&from_srp=true&qid=NnQiFG5tzg&rank=1,https://www.amazon.com/Reading-with-Patrick-Michelle-Kuo-audiobook/dp/B072PV4B24/ref=sr_1_1?dchild=1&keywords=Reading+with+Patrick+Michelle+Kuo&qid=1631654329&s=audible&sr=1-1&tag=listenerslist-20,4.16,4977
634,The Unsettlers,In Search of the Good Life in Today's America,Mark Sundeen,https://www.audible.com/pd/The-Unsettlers-Audiobook/B01NADO2VF?ref=a_ep_eureka_c10_lProduct_2_8&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51uRfePxB8L._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/30024726-the-unsettlers?from_search=true&from_srp=true&qid=BbEhZyVqZn&rank=1,https://www.amazon.com/The-Unsettlers-Mark-Sundeen-audiobook/dp/B01MYU7454/ref=sr_1_1?dchild=1&keywords=The+Unsettlers+Mark+Sundeen&qid=1631654332&s=audible&sr=1-1&tag=listenerslist-20,3.77,1440
635,Eighty Days,Nellie Bly and Elizabeth Bisland's History-Making Race Around the World,Matthew Goodman,https://www.audible.com/pd/Eighty-Days-Audiobook/B00B42DFWI?ref=a_ep_eureka_c10_lProduct_2_9&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/512zMTDvaQL._SL500_.jpg,"Bios & Memoirs, $7 Titles",https://www.goodreads.com/book/show/15796712-eighty-days?from_search=true&from_srp=true&qid=79fVRaS8RD&rank=1,https://www.amazon.com/Eighty-Days-Matthew-Goodman-audiobook/dp/B00B42PBSE/ref=sr_1_1?dchild=1&keywords=Eighty+Days+Matthew+Goodman&qid=1631654334&s=audible&sr=1-1&tag=listenerslist-20,3.72,5697
636,Hemingway in Love,His Own Story,A. E. Hotchner,https://www.audible.com/pd/Hemingway-in-Love-Audiobook/B016CAYHJG?ref=a_ep_eureka_c10_lProduct_2_10&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51MrgkkuhOL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/23848572-hemingway-in-love?from_search=true&from_srp=true&qid=llv5yL096B&rank=1,https://www.amazon.com/Hemingway-in-Love-A-E-Hotchner-audiobook/dp/B016CAS77O/ref=sr_1_1?dchild=1&keywords=Hemingway+in+Love+A.+E.+Hotchner&qid=1631654337&s=audible&sr=1-1&tag=listenerslist-20,3.99,3063
637,Illusion of Justice,Inside Making a Murderer and America's Broken System,Jerome F. Buting,https://www.audible.com/pd/Illusion-of-Justice-Audiobook/B01MQK0Q4Q?ref=a_ep_eureka_c10_lProduct_2_11&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/519pzdD22qL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/30317433-illusion-of-justice?from_search=true&from_srp=true&qid=Dhhopx03vW&rank=1,https://www.amazon.com/Illusion-of-Justice-audiobook/dp/B01MYNQ0OE/ref=sr_1_1?dchild=1&keywords=Illusion+of+Justice+Jerome+F.+Buting&qid=1631654339&s=audible&sr=1-1&tag=listenerslist-20,4.21,693
638,The Real Jane Austen,A Life in Small Things,Paula Byrne,https://www.audible.com/pd/The-Real-Jane-Austen-Audiobook/B00CFQJ8SM?ref=a_ep_eureka_c10_lProduct_2_12&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51jAKk2kvrL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/15819023-the-real-jane-austen?from_search=true&from_srp=true&qid=i7dr4bDUbx&rank=1,https://www.amazon.com/The-Real-Jane-Austen-Paula-Byrne-audiobook/dp/B00CFQF4W6/ref=sr_1_1?dchild=1&keywords=The+Real+Jane+Austen+Paula+Byrne&qid=1631654342&s=audible&sr=1-1&tag=listenerslist-20,4.01,2076
639,Finding Latinx,In Search of the Voices Redefining Latino Identity,Paola Ramos,https://www.audible.com/pd/Finding-Latinx-Audiobook/059329341X?ref=a_ep_eureka_c10_lProduct_2_14&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/41FLTCovJYL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/53710122-finding-latinx?from_search=true&from_srp=true&qid=AIsuhFyvwT&rank=1,https://www.amazon.com/Finding-Latinx-Search-Redefining-Identity/dp/B086Z5PVSB/ref=sr_1_1?dchild=1&keywords=Finding+Latinx+Paola+Ramos&qid=1631654344&s=audible&sr=1-1&tag=listenerslist-20,4.2,351
640,Magic Is Dead,My Journey into the World's Most Secretive Society of Magicians,Ian Frisch,https://www.audible.com/pd/Magic-Is-Dead-Audiobook/0062896644?ref=a_ep_eureka_c10_lProduct_2_15&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51uUw8l24PL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/40535664-magic-is-dead?from_search=true&from_srp=true&qid=VKSwcmtP8y&rank=1,https://www.amazon.com/Magic-Is-Dead-Ian-Frisch-audiobook/dp/B07MWC29B4/ref=sr_1_1?dchild=1&keywords=Magic+Is+Dead+Ian+Frisch&qid=1631654347&s=audible&sr=1-1&tag=listenerslist-20,3.68,515
641,Changing My Mind,Occasional Essays,Zadie Smith,https://www.audible.com/pd/Changing-My-Mind-Audiobook/B002V5GQNC?ref=a_ep_eureka_c10_lProduct_2_16&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/519QbIABkZL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/6425404-changing-my-mind?from_search=true&from_srp=true&qid=CXXoLe8zI5&rank=1,https://www.amazon.com/Changing-My-Mind-Zadie-Smith-audiobook/dp/B002X98JG8/ref=sr_1_1?dchild=1&keywords=Changing+My+Mind+Zadie+Smith&qid=1631654349&s=audible&sr=1-1&tag=listenerslist-20,3.84,5572
642,We Had a Little Real Estate Problem,The Unheralded Story of Native Americans & Comedy,Kliph Nesteroff,https://www.audible.com/pd/We-Had-a-Little-Real-Estate-Problem-Audiobook/1797118935?ref=a_ep_eureka_c10_lProduct_2_17&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/41MNpSUj-OL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/54304279-we-had-a-little-real-estate-problem?from_search=true&from_srp=true&qid=yRDomDYoQG&rank=1,https://www.amazon.com/Had-Little-Real-Estate-Problem/dp/B08CNMFKKQ/ref=sr_1_1?dchild=1&keywords=We+Had+a+Little+Real+Estate+Problem+Kliph+Nesteroff&qid=1631654352&s=audible&sr=1-1&tag=listenerslist-20,4.21,555
643,The Bold World,A Memoir of Family and Transformation,Jodie Patterson,https://www.audible.com/pd/The-Bold-World-Audiobook/B07LH6SYGS?ref=a_ep_eureka_c10_lProduct_2_18&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51iWB08eyGL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/40163156-the-bold-world?from_search=true&from_srp=true&qid=PHb8bPYRy1&rank=1,https://www.amazon.com/The-Bold-World-Jodie-Patterson-audiobook/dp/B07LH9TV1P/ref=sr_1_1?dchild=1&keywords=The+Bold+World+Jodie+Patterson&qid=1631654355&s=audible&sr=1-1&tag=listenerslist-20,4.14,676
644,Your Song Changed My Life,"From Jimmy Page to St. Vincent, Smokey Robinson to Hozier, Thirty-Five Beloved Artists on Their Journey and the Music That Inspired It",Bob Boilen,https://www.audible.com/pd/Your-Song-Changed-My-Life-Audiobook/B01AX1N6EW?ref=a_ep_eureka_c10_lProduct_2_19&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/41x+cU1WW8L._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/25817143-your-song-changed-my-life?from_search=true&from_srp=true&qid=b0tNaHQyMk&rank=1,https://www.amazon.com/Your-Song-Changed-Life-Thirty-Five/dp/B01AX1N1B0/ref=sr_1_1?dchild=1&keywords=Your+Song+Changed+My+Life+Bob+Boilen&qid=1631654357&s=audible&sr=1-1&tag=listenerslist-20,3.46,1159
645,Run the World,"My 3,500-Mile Journey Through Running Cultures Around the Globe",Becky Wade,https://www.audible.com/pd/Run-the-World-Audiobook/B01F9O11M2?ref=a_ep_eureka_c10_lProduct_2_20&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51ETXXXCtUL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/27213217-run-the-world?from_search=true&from_srp=true&qid=aZV5oTjkdt&rank=1,https://www.amazon.com/Run-World-Becky-Wade-audiobook/dp/B01F9O0V14/ref=sr_1_1?dchild=1&keywords=Run+the+World+Becky+Wade&qid=1631654360&s=audible&sr=1-1&tag=listenerslist-20,3.93,1148
646,Give a Girl a Knife,A Memoir,Amy Thielen,https://www.audible.com/pd/Give-a-Girl-a-Knife-Audiobook/B071CFMLYC?ref=a_ep_eureka_c10_lProduct_2_21&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51gSS9WaACL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/32148009-give-a-girl-a-knife?from_search=true&from_srp=true&qid=mniaxffnxL&rank=1,https://www.amazon.com/Give-Girl-Knife-Amy-Thielen-audiobook/dp/B06ZXS3K7S/ref=sr_1_1?dchild=1&keywords=Give+a+Girl+a+Knife+Amy+Thielen&qid=1631654362&s=audible&sr=1-1&tag=listenerslist-20,3.68,2229
647,Bad Call,A Summer Job on a New York Ambulance,Mike Scardino,https://www.audible.com/pd/Bad-Call-Audiobook/B07F232BL3?ref=a_ep_eureka_c10_lProduct_2_22&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51h1wNXMdZL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/36546634-bad-call?from_search=true&from_srp=true&qid=AlI3METmIk&rank=1,https://www.amazon.com/Bad-Call-Mike-Scardino-audiobook/dp/B07FH83F1H/ref=sr_1_1?dchild=1&keywords=Bad+Call+Mike+Scardino&qid=1631654365&s=audible&sr=1-1&tag=listenerslist-20,3.92,377
648,Women and Other Monsters,Building a New Mythology,Jess Zimmerman,https://www.audible.com/pd/Women-and-Other-Monsters-Audiobook/0807054968?ref=a_ep_eureka_c10_lProduct_2_23&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51txoFFJbSL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/54228607-women-and-other-monsters?from_search=true&from_srp=true&qid=Ib3Fn0FQgt&rank=1,https://www.amazon.com/Women-Other-Monsters-Building-Mythology/dp/B08BG5Z8Q7/ref=sr_1_1?dchild=1&keywords=Women+and+Other+Monsters+Jess+Zimmerman&qid=1631654368&s=audible&sr=1-1&tag=listenerslist-20,3.82,829
649,Dancing with Max,A Mother and Son Who Broke Free,"Emily Colson, Charles Colson",https://www.audible.com/pd/Dancing-with-Max-Audiobook/B0041EGDUW?ref=a_ep_eureka_c10_lProduct_2_24&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51uefFwaQfL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/8327523-dancing-with-max?from_search=true&from_srp=true&qid=5hTmGc2wY1&rank=1,https://www.amazon.com/Dancing-with-Max-audiobook/dp/B0041JMBB2/ref=sr_1_1?dchild=1&keywords=Dancing+with+Max+Emily+Colson%2C+Charles+Colson&qid=1631654371&s=audible&sr=1-1&tag=listenerslist-20,4.18,811
650,The Meaning of Michelle,16 Writers on the Iconic First Lady and How Her Journey Inspires Our Own,Veronica Chambers,https://www.audible.com/pd/The-Meaning-of-Michelle-Audiobook/B01N9LS0BP?ref=a_ep_eureka_c10_lProduct_2_25&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/41mc4ShgbFL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/29939375-the-meaning-of-michelle?from_search=true&from_srp=true&qid=Mna8BMIukD&rank=1,https://www.amazon.com/Meaning-Michelle-Writers-Journey-Inspires/dp/B01N1WI894/ref=sr_1_1?dchild=1&keywords=The+Meaning+of+Michelle+Veronica+Chambers&qid=1631654373&s=audible&sr=1-1&tag=listenerslist-20,3.86,969
651,50 Things They Don't Want You to Know,,Jerome Hudson,https://www.audible.com/pd/50-Things-They-Dont-Want-You-to-Know-Audiobook/0062940295?ref=a_ep_eureka_c10_lProduct_2_26&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/51P7kPlMMPL._SL500_.jpg,"Bios & Memoirs, $5 Titles",https://www.goodreads.com/book/show/45188317-50-things-they-don-t-want-you-to-know?from_search=true&from_srp=true&qid=EyHQ89cYPg&rank=1,https://www.amazon.com/Things-They-Dont-About-Trump/dp/B082XJZ26G/ref=sr_1_1?dchild=1&keywords=50+Things+They+Don-t+Want+You+to+Know+Jerome+Hudson&qid=1631654376&s=audible&sr=1-1&tag=listenerslist-20,4.02,104
652,Post Grad,Five Women and Their First Year out of College,Caroline Kitchener,https://www.audible.com/pd/Post-Grad-Audiobook/B01NAWBCZ0?ref=a_ep_eureka_c10_lProduct_2_27&pf_rd_p=786f3877-1d71-4189-9a33-308b8047eb9e&pf_rd_r=JAEHYGTXR08TXA6JKS67,https://m.media-amazon.com/images/I/514Aqh0HykL._SL500_.jpg,"Bios & Memoirs, $6 Titles",https://www.goodreads.com/book/show/30653921-post-grad?from_search=true&from_srp=true&qid=mvA3H7Sq9y&rank=1,https://www.amazon.com/Post-Grad-Women-Their-College/dp/B01NBXU05U/ref=sr_1_1?dchild=1&keywords=Post+Grad+Caroline+Kitchener&qid=1631654379&s=audible&sr=1-1&tag=listenerslist-20,3.67,721
653,How I Built This,The Unexpected Paths to Success from the World's Most Inspiring Entrepreneurs,Guy Raz,https://www.audible.com/pd/How-I-Built-This-Audiobook/B08BSZHW17?ref=a_ep_eureka_c10_lProduct_1_1&pf_rd_p=3518512f-0505-4c32-a02d-85ca8a6b7645&pf_rd_r=KJC5R0MJRENX46HTMBWP,https://m.media-amazon.com/images/I/51rodjMrVwL._SL500_.jpg,"Self Dev, $5 Titles",https://www.goodreads.com/book/show/48930275-how-i-built-this?from_search=true&from_srp=true&qid=09Zb7cUTiC&rank=2,https://www.amazon.com/How-Built-This-Unexpected-Entrepreneurs/dp/B08BT74368/ref=sr_1_1?dchild=1&keywords=How+I+Built+This+Guy+Raz&qid=1631654381&s=audible&sr=1-1&tag=listenerslist-20,4.23,1890
654,Limitless,"Upgrade Your Brain, Learn Anything Faster, and Unlock Your Exceptional Life",Jim Kwik,https://www.audible.com/pd/Limitless-Audiobook/1401958257?ref=a_ep_eureka_c10_lProduct_1_2&pf_rd_p=3518512f-0505-4c32-a02d-85ca8a6b7645&pf_rd_r=KJC5R0MJRENX46HTMBWP,https://m.media-amazon.com/images/I/51Qdq+MmeeL._SL500_.jpg,"Self Dev, $5 Titles",https://www.goodreads.com/book/show/49994260-limitless?from_search=true&from_srp=true&qid=MN8WYpviqO&rank=16,https://www.amazon.com/Limitless-Upgrade-Anything-Faster-Exceptional/dp/B086WPC14V/ref=sr_1_1?dchild=1&keywords=Limitless+Jim+Kwik&qid=1631654384&s=audible&sr=1-1&tag=listenerslist-20,4.14,7948
655,Me and White Supremacy,"Combat Racism, Change the World, and Become a Good Ancestor",Layla F. Saad,https://www.audible.com/pd/Me-and-White-Supremacy-Audiobook/1094135461?ref=a_ep_eureka_c10_lProduct_1_3&pf_rd_p=3518512f-0505-4c32-a02d-85ca8a6b7645&pf_rd_r=KJC5R0MJRENX46HTMBWP,https://m.media-amazon.com/images/I/51qKj6x-9BL._SL500_.jpg,"Self Dev, $5 Titles",https://www.goodreads.com/book/show/46002342-me-and-white-supremacy?from_search=true&from_srp=true&qid=DyZpcpI92q&rank=4,https://www.amazon.com/Me-White-Supremacy-Combat-Ancestor/dp/B081FXZFTW/ref=sr_1_1?dchild=1&keywords=Me+and+White+Supremacy+Layla+F.+Saad&qid=1631654386&s=audible&sr=1-1&tag=listenerslist-20,4.36,23120
